varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
4125	CONTINUOUS	91616	-0.0234303081523171	-0.0296666445490529	-0.0171939717555813	1.80232856542132e-13	LINEAR	"Heel bone mineral density (BMD) T-score, automated (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4123	CONTINUOUS	91616	-0.0234287388933567	-0.0296650799372151	-0.0171923978494982	1.80907337494906e-13	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4124	CONTINUOUS	91567	-0.0232803803048343	-0.029516037602396	-0.0170447230072725	2.54725995117098e-13	LINEAR	Heel bone mineral density (BMD) (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
26414	CONTINUOUS	230475	0.015121002307336	0.0110642146163041	0.0191777899983679	2.77168278620982e-13	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
3144	CONTINUOUS	156699	-0.0174919496486376	-0.0222026678364002	-0.0127812314608751	3.40784319205819e-13	LINEAR	"Heel Broadband ultrasound attenuation, direct entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4105	CONTINUOUS	91535	-0.0232316661897242	-0.0294896178389121	-0.0169737145405363	3.4620499337118e-13	LINEAR	Heel bone mineral density (BMD) (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4120	CONTINUOUS	91612	-0.0224006764337889	-0.0285036390302172	-0.0162977138373606	6.33700477926731e-13	LINEAR	Heel broadband ultrasound attenuation (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4104	CONTINUOUS	91598	-0.0228872830493674	-0.0291465237753287	-0.016628042323406	7.73366740742567e-13	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4106	CONTINUOUS	91598	-0.0228864115861025	-0.0291456562774528	-0.0166271668947523	7.74933946143963e-13	LINEAR	"Heel bone mineral density (BMD) T-score, automated (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
738	CAT-SIN	231879	-0.0267079024827476	-0.0340354043444819	-0.0193804006210132	9.0501416984747e-13	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
6138#1	CAT-MUL	189463/79894(269357)	-0.0304169136380087	-0.0387722674607631	-0.0220626680936294	9.63837659929903e-13	LOGISTIC-BINARY	Qualifications: College or University degree		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
4103	CONTINUOUS	91598	-0.0228432336350123	-0.0291692758940364	-0.0165171913759882	1.4783629150635e-12	LINEAR	Speed of sound through heel (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4122	CONTINUOUS	91616	-0.0227158421843272	-0.0290252126627314	-0.0164064717059231	1.71807400788449e-12	LINEAR	Speed of sound through heel (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4101	CONTINUOUS	91593	-0.0206493040731789	-0.0267835154494662	-0.0145150926968915	4.1950731004076e-11	LINEAR	Heel broadband ultrasound attenuation (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30210	CONTINUOUS	263728	-0.0126515129769473	-0.016448436923899	-0.00885458902999559	6.55751898494383e-11	LINEAR	Eosinophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
26412	CONTINUOUS	230475	0.0133113056784753	0.00929330765554365	0.0173293037014069	8.4180670013184e-11	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
30280	CONTINUOUS	259880	0.0122821902272107	0.00845165112467454	0.0161127293297469	3.29573331701556e-10	LINEAR	Immature reticulocyte fraction		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30260	CONTINUOUS	259979	-0.0121880041951305	-0.01600660915475	-0.0083693992355109	3.96274098529327e-10	LINEAR	Mean reticulocyte volume		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20150	CONTINUOUS	203826	-0.00974491852458205	-0.0128631145511476	-0.00662672249801644	9.06927835534884e-10	LINEAR	"Forced expiratory volume in 1-second (FEV1), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20151	CONTINUOUS	203826	-0.00938821336471088	-0.012417281588332	-0.00635914514108977	1.24441423305413e-09	LINEAR	"Forced vital capacity (FVC), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30020	CONTINUOUS	264188	0.00947312630768478	0.00641509982021199	0.0125311527951576	1.2682465944492e-09	LINEAR	Haemoglobin concentration		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
6138#2	CAT-MUL	199261/70097(269358)	-0.0267649688055436	-0.0355050914385028	-0.018025919223479	1.9441032154237e-09	LOGISTIC-BINARY	Qualifications: A levels/AS levels or equivalent		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
26410	CONTINUOUS	230475	0.0122092717567555	0.00816806130184021	0.0162504822116708	3.19549357039906e-09	LINEAR	Index of Multiple Deprivation (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
26413	CONTINUOUS	230475	0.0119910047225408	0.00801575396145768	0.0159662554836239	3.38256526016757e-09	LINEAR	Health score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
30730	CONTINUOUS	259507	0.0106886948003622	0.0071105589798573	0.0142668306208671	4.7792746022234e-09	LINEAR	Gamma glutamyltransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1070	INTEGER	258756	0.0224665617848538	0.0148401525023249	0.0300929710673828	7.71982504285737e-09	ORDERED-LOGISTIC	Time spent watching television (TV)		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
30000	CONTINUOUS	264186	0.0109004389119217	0.00710044823034813	0.0147004295934953	1.88656131818209e-08	LINEAR	White blood cell (leukocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30880	CONTINUOUS	259312	0.00927440436178241	0.00599262700018927	0.0125561817233755	3.04593719105279e-08	LINEAR	Urate		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
3063	CONTINUOUS	247511	-0.00808279495283768	-0.0109887879049297	-0.0051768020007457	4.99900126786626e-08	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
6138#100	CAT-MUL	218203/51154(269357)	0.0274737731248831	0.0174524051396124	0.0374956469471795	7.73655168487708e-08	LOGISTIC-BINARY	Qualifications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
26411	CONTINUOUS	230475	0.0111097678903323	0.00705471172209315	0.0151648240585715	7.88979827002885e-08	LINEAR	Income score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
20154	CONTINUOUS	158339	-0.0130533687738909	-0.0178698481436448	-0.00823688940413689	1.08674804062939e-07	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3062	CONTINUOUS	247511	-0.00768647949704143	-0.0105340066720385	-0.00483895232204434	1.21979379970136e-07	LINEAR	Forced vital capacity (FVC)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
2139	INTEGER	237148	-0.0105257305933346	-0.0144255400974162	-0.00662592108925312	1.22396033838763e-07	LINEAR	Age first had sexual intercourse		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100056	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
1100	CAT-SIN	244512	-0.0205419681719969	-0.0282199478714195	-0.0128639884725743	1.57011407019449e-07	ORDERED-LOGISTIC	Drive faster than motorway speed limit		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
6150#100	CAT-MUL	84940/186496(271436)	-0.0223205847864673	-0.0307486574145255	-0.0138929871321576	2.09325811337981e-07	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
1807	INTEGER	203193	-0.0113119648140818	-0.0155954029797715	-0.00702852664839204	2.26880173747737e-07	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
137	INTEGER	271842	0.0185950872381215	0.0115478947939015	0.0256422796823416	2.31681655164129e-07	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
23110	CONTINUOUS	266862	-0.0070291300075353	-0.0097005846312768	-0.0043576753837938	2.51009776275443e-07	LINEAR	Impedance of arm (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
131286	DATE	158549/113330(271879)	0.0211272910522196	0.0130839684623274	0.0291711486845453	2.63194535093403e-07	LOGISTIC-BINARY	Date I10 first reported (essential (primary) hypertension)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
1845	INTEGER	101395	-0.00942679120514785	-0.0130657271196949	-0.00578785529060081	3.83277810511777e-07	LINEAR	Mother's age		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
130814	DATE	202591/69288(271879)	0.0232979438915841	0.0142575018768336	0.0323388448726951	4.39717038775251e-07	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
30030	CONTINUOUS	264188	0.00808337817401525	0.00494673347830203	0.0112200228697285	4.39787198904811e-07	LINEAR	Haematocrit percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1960	CAT-SIN	155961/110323(266284)	0.0199728325938848	0.0121827983858315	0.0277633667578373	5.03433259697658e-07	LOGISTIC-BINARY	Fed-up feelings		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
50	CONTINUOUS	271221	-0.00676776077996324	-0.00941106372993409	-0.00412445782999238	5.21903637789814e-07	LINEAR	Standing height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
48	CONTINUOUS	271371	0.00843108038858906	0.0051179978662322	0.0117441629109459	6.11374831751977e-07	LINEAR	Waist circumference		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
6154#3	CAT-MUL	208573/60497(269070)	0.0230952471636382	0.0139700188972723	0.0322207698478758	7.03272390169359e-07	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn": Paracetamol		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
30140	CONTINUOUS	263726	0.00962574625830175	0.00581960133287161	0.0134318911837319	7.17173504159627e-07	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30870	CONTINUOUS	259427	0.00926450798164197	0.00552056230463822	0.0130084536586457	1.23524489448145e-06	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#2038460150	CAT-MUL	219932/51910(271842)	0.0236962342465701	0.0140705549028993	0.0333221221362478	1.40035865999169e-06	LOGISTIC-BINARY	Treatment/medication code: paracetamol		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
30150	CONTINUOUS	263726	-0.00927403901377486	-0.013068131087288	-0.00547994694026172	1.66179447561084e-06	LINEAR	Eosinophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
131350	DATE	245849/26030(271879)	0.0321413872034571	0.0189539268976082	0.0453291482283497	1.77991578575224e-06	LOGISTIC-BINARY	Date I48 first reported (atrial fibrillation and flutter)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
2178	CAT-SIN	270826	0.0178480504277992	0.0105004649911296	0.0251956358644687	1.93222942958162e-06	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
20191	INTEGER	100138	-0.0261992795700262	-0.0370557064329278	-0.0153428527071247	2.24260650774825e-06	ORDERED-LOGISTIC	Fluid intelligence score		100089	Online follow-up	116	Cognitive function online	118	Fluid intelligence / reasoning	118	Online follow-up > Cognitive function online > Fluid intelligence / reasoning
1618	CAT-SIN	45946/93362(139308)	-0.0278568619610805	-0.0394495852885919	-0.0162654441506971	2.47697225022486e-06	LOGISTIC-BINARY	Alcohol usually taken with meals		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
30120	CONTINUOUS	263726	0.00903216141414598	0.00524519191650796	0.012819130911784	2.94587276295107e-06	LINEAR	Lymphocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30270	CONTINUOUS	259880	-0.00911481428091059	-0.012939498286796	-0.00529013027502515	3.00004230236038e-06	LINEAR	Mean sphered cell volume		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20153	CONTINUOUS	158339	-0.00483356695686761	-0.00692152836561747	-0.00274560554811775	5.70231027894613e-06	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30770	CONTINUOUS	258251	-0.00842344654295286	-0.0121418758532429	-0.00470501723266279	9.00069992256922e-06	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
5255	CONTINUOUS	62613	0.0176084872718361	0.00978479071535665	0.0254321838283156	1.02923290443534e-05	LINEAR	"Intra-ocular pressure, Goldmann-correlated (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100013	Eye measures	100015	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure
6154#100	CAT-MUL	122981/146087(269068)	-0.0171202165189156	-0.0247381951211895	-0.00950267994313805	1.05854021729116e-05	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
131354	DATE	258506/13373(271879)	0.0391339661371504	0.0214469135768811	0.0568206321656295	1.44541162588085e-05	LOGISTIC-BINARY	Date I50 first reported (heart failure)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
20256	CONTINUOUS	217051	0.00914439995080227	0.00500039706501623	0.0132884028365883	1.52602802654267e-05	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3086	CONTINUOUS	22901	-0.0277741312774095	-0.0404261390028874	-0.0151221235519316	1.69345513315117e-05	LINEAR	"Speed of sound through heel, manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
135	INTEGER	271842	0.0157738893621205	0.0085760022682556	0.0229717764559854	1.74356117652499e-05	ORDERED-LOGISTIC	Number of self-reported non-cancer illnesses		100000	UK Biobank Assessment Centre	100071	Verbal interview	100074	Medical conditions	100074	UK Biobank Assessment Centre > Verbal interview > Medical conditions
131492	DATE	254891/16988(271879)	0.0343704664963718	0.0185741833108081	0.050166392674542	2.00192301392195e-05	LOGISTIC-BINARY	Date J44 first reported (other chronic obstructive pulmonary disease)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
26416	CONTINUOUS	230475	0.00886525544195735	0.00479087504355307	0.0129396358403616	2.00324847194324e-05	LINEAR	Crime score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
3526	INTEGER	165313	-0.009977799788708	-0.0145757340888996	-0.00537986548851643	2.10783757496674e-05	LINEAR	Mother's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
130708	DATE	246538/25341(271879)	0.0282147408734073	0.0151216659470754	0.0413076759927153	2.40334635368392e-05	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
41245#1070	CAT-MUL	231297/39649(270946)	0.0234333091769434	0.0125137497257896	0.0343530196522351	2.59860414434883e-05	LOGISTIC-BINARY	Main speciality of consultant (recoded): Cardiology		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20155	INTEGER	89215	0.0126813571448652	0.00675709772030465	0.0186056165694258	2.7251081001647e-05	LINEAR	Interval between previous point and current one in alphanumeric path (trail #2)		100089	Online follow-up	116	Cognitive function online	121	Trail making	121	Online follow-up > Cognitive function online > Trail making
6150#4	CAT-MUL	194350/77086(271436)	0.0183469058870335	0.00976724639496776	0.0269268742880601	2.77526525607268e-05	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor: High blood pressure		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
20230	INTEGER	96683	0.0117385648327631	0.00624470653357146	0.0172324231319547	2.81859148866099e-05	LINEAR	Duration to entering value		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
30620	CONTINUOUS	259543	0.00771843964977519	0.00408892200507232	0.0113479572944781	3.07344461529392e-05	LINEAR	Alanine aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1940	CAT-SIN	186982/72696(259678)	0.0182696060673011	0.00963076468412221	0.0269087120694422	3.39921199392355e-05	LOGISTIC-BINARY	Irritability		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
131692	DATE	256496/15383(271879)	0.0344486644888911	0.0181479850939344	0.0507484590345625	3.43601736438554e-05	LOGISTIC-BINARY	Date K92 first reported (other diseases of digestive system)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
3083	CONTINUOUS	22901	-0.0263547420231738	-0.0388850701187187	-0.0138244139276288	3.75999043494227e-05	LINEAR	"Heel quantitative ultrasound index (QUI), manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30010	CONTINUOUS	264188	0.00685411420494117	0.00356103219253141	0.0101471962173509	4.51606101837477e-05	LINEAR	Red blood cell (erythrocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
41244#100	CAT-MUL	145339/117779(263118)	0.0163238034406048	0.00847552341189549	0.0241725186413265	4.572399142871e-05	LOGISTIC-BINARY	Intended management of patient (recoded): One or more nights hospital stay		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
864	INTEGER	266931	0.0144439815104038	0.00746009358763292	0.0214278694331747	5.03962172546232e-05	ORDERED-LOGISTIC	Number of days/week walked 10+ minutes		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
20257	CONTINUOUS	217051	0.00857173132446767	0.00441030924165776	0.0127331534072776	5.41178600978831e-05	LINEAR	Forced vital capacity (FVC) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3084	CONTINUOUS	22901	-0.0256442309314094	-0.0381719256834475	-0.0131165361793713	6.03301956105733e-05	LINEAR	"Heel bone mineral density (BMD), manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
1920	CAT-SIN	143729/121585(265314)	0.0156986441295703	0.00798836620765462	0.0234093380314714	6.59271307312793e-05	LOGISTIC-BINARY	Mood swings		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
2080	CAT-SIN	263547	0.0148544795333851	0.00753592237210782	0.0221730366946623	6.93896224288108e-05	ORDERED-LOGISTIC	Frequency of tiredness / lethargy in last 2 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
