varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
4120	CONTINUOUS	86098	-0.0320015252297042	-0.0382886205068645	-0.0257144299525439	1.99063430549096e-23	LINEAR	Heel broadband ultrasound attenuation (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4079	INTEGER	256017	0.0185225833221589	0.0147078690748257	0.022337297569492	1.80109073759442e-21	LINEAR	"Diastolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
30030	CONTINUOUS	263830	0.0144933847972558	0.0113542078509926	0.0176325617435189	1.45127961512714e-19	LINEAR	Haematocrit percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20023	INTEGER	270030	0.0160247742465231	0.0124896575923341	0.019559890900712	6.45277281624028e-19	LINEAR	Mean time to correctly identify matches		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
30020	CONTINUOUS	263830	0.0135121219402714	0.0104516830529247	0.0165725608276181	5.0233176547918e-18	LINEAR	Haemoglobin concentration		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2395-1	CAT-SIN	39452/123519	-999	-999	-999	1.59970243980725e-17	MULTINOMIAL-LOGISTIC	Hair/balding pattern		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100070	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors
30000	CONTINUOUS	263827	0.0163969773987858	0.0125937459394715	0.0202002088581001	2.92537424251039e-17	LINEAR	White blood cell (leukocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1697	CAT-SIN	267453	-0.0311241155768928	-0.0383969533682635	-0.0238512777855222	4.93834384625384e-17	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
30300	CONTINUOUS	259553	0.015690978631858	0.011881382538015	0.019500574725701	6.90255960926189e-16	LINEAR	High light scatter reticulocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
26414	CONTINUOUS	230475	0.0165869528397673	0.0125357637689549	0.0206381419105797	1.02160199238287e-15	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
738	CAT-SIN	231740	-0.0297977505848422	-0.037131525323133	-0.0224639758465513	1.66443806786817e-15	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
404	INTEGER	269992	0.0143232667012707	0.0107830507118036	0.0178634826907377	2.20325620326657e-15	LINEAR	Duration to first press of snap-button in each round		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
6150#100	CAT-MUL	84940/186496(271436)	-0.0340926525513881	-0.0425241514492473	-0.025662045851363	2.27162226167047e-15	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
30140	CONTINUOUS	263361	0.0152728478808389	0.0114635979949488	0.0190820977667291	3.90723848561649e-15	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30250	CONTINUOUS	259553	0.0149728260383003	0.0111815795291288	0.0187640725474718	9.93411697445274e-15	LINEAR	Reticulocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3064	INTEGER	246968	-0.0125690001352477	-0.0157692244664514	-0.00936877580404408	1.38863020522316e-14	LINEAR	Peak expiratory flow (PEF)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
131286	DATE	158549/113330(271879)	0.0314714535969012	0.023427373879196	0.0395163771410527	1.75053517868113e-14	LOGISTIC-BINARY	Date I10 first reported (essential (primary) hypertension)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
135	INTEGER	271840	0.0275720265076275	0.0203756746020308	0.0347683784132242	5.89889238984732e-14	ORDERED-LOGISTIC	Number of self-reported non-cancer illnesses		100000	UK Biobank Assessment Centre	100071	Verbal interview	100074	Medical conditions	100074	UK Biobank Assessment Centre > Verbal interview > Medical conditions
131964	DATE	256442/15437(271879)	0.0637988271865434	0.047117011132935	0.0804826469077047	6.59562655321258e-14	LOGISTIC-BINARY	Date M81 first reported (osteoporosis without pathological fracture)		2413	Health-related outcomes		First occurrences		First occurrences	2413	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders
137	INTEGER	271840	0.0266948599011519	0.0196566788070844	0.0337330409952194	1.04961134355322e-13	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
6150#4	CAT-MUL	194404/77032(271436)	0.0322555098978812	0.0236714976802558	0.0408403350720212	1.77823646081269e-13	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor: High blood pressure		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
30290	CONTINUOUS	259553	0.0141043522953086	0.010267615141149	0.0179410894494683	5.81492630046264e-13	LINEAR	High light scatter reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30010	CONTINUOUS	263830	0.0120064025683276	0.00871069905163335	0.015302106085022	9.33840123691423e-13	LINEAR	Red blood cell (erythrocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30770	CONTINUOUS	257788	-0.0134801558125317	-0.0172014429040967	-0.00975886872096681	1.25172754888676e-12	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
2178	CAT-SIN	270826	0.026617871120788	0.0192660444081456	0.0339696978334304	1.27603524847415e-12	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
131374	DATE	263961/7918(271879)	0.0812484712432042	0.0586736376708599	0.103824877945383	1.74024021242483e-12	LOGISTIC-BINARY	Date I67 first reported (other cerebrovascular diseases)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
23129	CONTINUOUS	266562	-0.00840425282074889	-0.010766242841432	-0.00604226280006579	3.09148194250465e-12	LINEAR	Trunk fat-free mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
26412	CONTINUOUS	230475	0.0142712008107713	0.0102587078932672	0.0182836937282754	3.15481027132954e-12	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
23130	CONTINUOUS	266533	-0.008262974996427	-0.010616584688034	-0.00590936530482	5.95608797049096e-12	LINEAR	Trunk predicted mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23101	CONTINUOUS	266754	-0.00826555159063328	-0.0106264983153292	-0.00590460486593736	6.81632401896041e-12	LINEAR	Whole body fat-free mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6138#1	CAT-MUL	189384/79824(269208)	-0.0292495271962246	-0.0376062363923232	-0.0208938020097373	6.85955997948069e-12	LOGISTIC-BINARY	Qualifications: College or University degree		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
23102	CONTINUOUS	266777	-0.00824274073242978	-0.0106085741120612	-0.00587690735279834	8.58743447329363e-12	LINEAR	Whole body water mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6154#100	CAT-MUL	122922/145997(268919)	-0.0257022444668557	-0.0333233434045219	-0.0180818510562723	3.83461713703134e-11	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
46	INTEGER	270690	-0.00868030247324771	-0.0112909849958973	-0.00606961995059817	7.19740367222799e-11	LINEAR	Hand grip strength (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
30240	CONTINUOUS	259553	0.0127552719423009	0.00891697099230903	0.0165935728922927	7.36529396068714e-11	LINEAR	Reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30870	CONTINUOUS	258997	0.0124440560332925	0.00869729392909923	0.0161908181374857	7.54755280195287e-11	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
2139	INTEGER	237025	-0.0128853027757541	-0.0167889968374823	-0.00898160871402592	9.85332723614537e-11	LINEAR	Age first had sexual intercourse		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100056	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
26410	CONTINUOUS	230475	0.0130878961981624	0.00905221307356563	0.0171235793227592	2.07079707561582e-10	LINEAR	Index of Multiple Deprivation (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
26413	CONTINUOUS	230475	0.0128212867789061	0.00885147122792096	0.0167911023298913	2.45425340141228e-10	LINEAR	Health score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
23113	CONTINUOUS	266754	-0.00774720147212965	-0.010173865884806	-0.00532053705945333	3.92355839958008e-10	LINEAR	Leg fat-free mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23121	CONTINUOUS	266705	-0.0074935209590776	-0.0098455120360072	-0.005141529882148	4.25691387091766e-10	LINEAR	Arm fat-free mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23114	CONTINUOUS	266754	-0.00766767408849743	-0.0100784132017075	-0.0052569349752874	4.55487882054693e-10	LINEAR	Leg predicted mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23118	CONTINUOUS	266733	-0.00764142431233429	-0.0100641106192787	-0.00521873800538993	6.33960528965534e-10	LINEAR	Leg predicted mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23117	CONTINUOUS	266736	-0.00768015832876387	-0.010119223974388	-0.00524109268313973	6.77053469894074e-10	LINEAR	Leg fat-free mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23122	CONTINUOUS	266701	-0.00738128916125802	-0.00972596858255822	-0.00503660973995782	6.83038641172159e-10	LINEAR	Arm predicted mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20230	INTEGER	55573	0.0227669944763984	0.0155268792547279	0.030007109698069	7.17037549084504e-10	LINEAR	Duration to entering value		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
30130	CONTINUOUS	263361	0.0113909605219293	0.00769775786744162	0.0150841631764169	1.49467907271993e-09	LINEAR	Monocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20195	INTEGER	55573	-0.0223866067019077	-0.0296626241163986	-0.0151105892874169	1.64498962350325e-09	LINEAR	Number of symbol digit matches attempted		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
26411	CONTINUOUS	230475	0.0124175462665154	0.00836805348338539	0.0164670390496455	1.8562518396542e-09	LINEAR	Income score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
6177#100	CAT-MUL	43294/80007(123301)	-0.0378938767334651	-0.0503755131714323	-0.0254146864894909	2.66467170478639e-09	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20159	INTEGER	55573	-0.0223468071756677	-0.0297109498356724	-0.014982664515663	2.73516562521813e-09	LINEAR	Number of symbol digit matches made correctly		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
20154	CONTINUOUS	158339	-0.0144882978157527	-0.0192860435000285	-0.00969055213147697	3.25020409095205e-09	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
130814	DATE	202591/69288(271879)	0.0270713220580936	0.0180274447313669	0.0361158899677412	4.44668790234666e-09	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
6154#3	CAT-MUL	208648/60271(268919)	0.0270915913889184	0.0179550214596707	0.0362287303701276	6.19182080511233e-09	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn": Paracetamol		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
6138#100	CAT-MUL	218063/51145(269208)	0.0295598021060965	0.0195308324923159	0.0395895253226093	7.61853678611095e-09	LOGISTIC-BINARY	Qualifications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
1717	CAT-SIN	268307	0.0245656358497132	0.0161993700191965	0.03293190168023	8.69883932055327e-09	ORDERED-LOGISTIC	Skin colour		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100055	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure
2754	INTEGER	100912	-0.0176447561933698	-0.0236960746496829	-0.0115934377370568	1.09988752686458e-08	LINEAR	Age at first live birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
131368	DATE	265696/6183(271879)	0.0713358984809485	0.045955289926737	0.0967168955559424	3.6136538339906e-08	LOGISTIC-BINARY	"Date I64 first reported (stroke, not specified as haemorrhage or infarction)"		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
131038	DATE	269488/2391(271879)	0.113366547807669	0.0729583999235736	0.15377338397062	3.82172914545631e-08	LOGISTIC-BINARY	"Date G31 first reported (other degenerative diseases of nervous system, not elsewhere classified)"		2406	Health-related outcomes		First occurrences		First occurrences	2406	Health-related outcomes > First occurrences > Nervous system disorders
2080	CAT-SIN	263547	0.0202068185538845	0.0128922285143812	0.0275214085933878	6.13221464417231e-08	ORDERED-LOGISTIC	Frequency of tiredness / lethargy in last 2 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
1100	CAT-SIN	244510	-0.0211588848455746	-0.0288390681413963	-0.0134787015497529	6.66082261325978e-08	ORDERED-LOGISTIC	Drive faster than motorway speed limit		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
2188	CAT-SIN	175016/90512(265528)	0.0223198872740347	0.0142069958421733	0.0304333086481059	6.9667760438887e-08	LOGISTIC-BINARY	"Long-standing illness, disability or infirmity"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
6177#2	CAT-MUL	90722/32579(123301)	0.0364232023320081	0.0231681301236181	0.0496805858561027	7.23093356859988e-08	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20256	CONTINUOUS	217051	0.0113678224577977	0.00722612109155779	0.0155095238240376	7.47334726979791e-08	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
1807	INTEGER	202776	-0.0117215194709691	-0.0160130254687222	-0.00743001347321598	8.64386133329803e-08	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
2257	CAT-SIN	165217/101261(266478)	0.0216734987205356	0.0137343821449909	0.02961314775717	8.77254020826988e-08	LOGISTIC-BINARY	Hearing difficulty/problems with background noise		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100043	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing
1727	CAT-SIN	266422	-0.0187022598415282	-0.0256120365522231	-0.0117924831308333	1.1259430769718e-07	ORDERED-LOGISTIC	Ease of skin tanning		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100055	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure
23126	CONTINUOUS	266647	-0.00647171091997716	-0.00886373697069932	-0.00407968486925501	1.14145470941157e-07	LINEAR	Arm predicted mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
47	INTEGER	270706	-0.00706056989247613	-0.00967781145967984	-0.00444332832527241	1.24131552449624e-07	LINEAR	Hand grip strength (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
30280	CONTINUOUS	259553	0.0103416986909889	0.00650786722044542	0.0141755301615324	1.24441601854146e-07	LINEAR	Immature reticulocyte fraction		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23125	CONTINUOUS	266657	-0.0064788216813417	-0.00888069736422858	-0.00407694599845483	1.24550014181154e-07	LINEAR	Arm fat-free mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6177#1	CAT-MUL	93182/30119(123301)	0.0367404677225089	0.0230813645873521	0.0504019660464169	1.35141708516996e-07	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Cholesterol lowering medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
