varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
3144	CONTINUOUS	156699	-0.0146776986857023	-0.0193854804298002	-0.00996991694160443	9.94090164594896e-10	LINEAR	"Heel Broadband ultrasound attenuation, direct entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
46	INTEGER	270706	-0.00803887588735208	-0.0106496902330704	-0.00542806154163371	1.59276462508913e-09	LINEAR	Hand grip strength (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
30140	CONTINUOUS	263726	0.0116723171457296	0.00786472409828843	0.0154799101931708	1.87642625121755e-09	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20153	CONTINUOUS	158339	-0.00635278039970074	-0.0084348834978434	-0.00427067730155807	2.2338990599369e-09	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30000	CONTINUOUS	264186	0.01155445974891	0.00775353858612707	0.015355380911693	2.55442885983155e-09	LINEAR	White blood cell (leukocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3063	CONTINUOUS	247511	-0.00842907211273635	-0.0113318923945847	-0.00552625183088803	1.26233519918563e-08	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20151	CONTINUOUS	203826	-0.00836192321012593	-0.0113851063886406	-0.00533874003161126	5.92798569305897e-08	LINEAR	"Forced vital capacity (FVC), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
26414	CONTINUOUS	230475	0.0109325361782652	0.00688499004024379	0.0149800823162866	1.19814165812562e-07	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
4080	INTEGER	256243	0.00972318910043044	0.00610209670799667	0.0133442814928642	1.41969192189908e-07	LINEAR	"Systolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
6144#4	CAT-MUL	218836/52324(271160)	0.0245080496773167	0.0148689988115545	0.0341477743544841	6.25361257578296e-07	LOGISTIC-BINARY	"Never eat eggs, dairy, wheat, sugar": Sugar or foods/drinks containing sugar		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
2139	INTEGER	237148	-0.00966372962332796	-0.0135646188835287	-0.00576284036312726	1.20176576897478e-06	LINEAR	Age first had sexual intercourse		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100056	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
3062	CONTINUOUS	247511	-0.00695192294920272	-0.00979638562284362	-0.00410746027556182	1.66699669960147e-06	LINEAR	Forced vital capacity (FVC)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
6144#5	CAT-MUL	63284/207876(271160)	-0.021770182211316	-0.0307596983448264	-0.0127812590676558	2.0678280891838e-06	LOGISTIC-BINARY	"Never eat eggs, dairy, wheat, sugar": I eat all of the above		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
30210	CONTINUOUS	263728	-0.00888523399991254	-0.0126838187596625	-0.00508664924016263	4.551639669192e-06	LINEAR	Eosinophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3064	INTEGER	247511	-0.0074607987375549	-0.0106567353130531	-0.00426486216205668	4.75342123050565e-06	LINEAR	Peak expiratory flow (PEF)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
1618	CAT-SIN	45946/93362(139308)	-0.0266596072082519	-0.0382745933622303	-0.0150460015317881	6.82868128831027e-06	LOGISTIC-BINARY	Alcohol usually taken with meals		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
30130	CONTINUOUS	263726	0.00835956137182548	0.00466790053028427	0.0120512222133667	9.07298578528929e-06	LINEAR	Monocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1697	CAT-SIN	267453	-0.016298570836427	-0.0235663473217458	-0.00903079435110816	1.10492808910357e-05	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
131374	DATE	263961/7918(271879)	0.0504245732221755	0.027884882578947	0.0729659194109247	1.16201514213161e-05	LOGISTIC-BINARY	Date I67 first reported (other cerebrovascular diseases)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
4103	CONTINUOUS	91598	-0.0138002353752484	-0.0201161097984702	-0.00748436095202667	1.84915436672713e-05	LINEAR	Speed of sound through heel (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
6153#2	CAT-MUL	119301/27549(146850)	0.0296052202128221	0.016043901707622	0.0431682925519859	1.88171304202718e-05	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
738	CAT-SIN	231879	-0.0158811719509547	-0.023210247764382	-0.00855209613752731	2.16515342444258e-05	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
20003#1140921088	CAT-MUL	271781/61(271842)	0.541549968193805	0.29122650626709	0.791656550538734	2.21759162395114e-05	LOGISTIC-BINARY	Treatment/medication code: tridestra tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
30770	CONTINUOUS	258251	-0.00799814521390609	-0.0117166966133845	-0.00427959381442765	2.49132820345394e-05	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1309	INTEGER	262286	0.0163540127277744	0.00874095835744856	0.0239670670981003	2.54836829790166e-05	ORDERED-LOGISTIC	Fresh fruit intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
23119	CONTINUOUS	266828	0.00609095701256195	0.00323580833140183	0.00894610569372208	2.89994259508327e-05	LINEAR	Arm fat percentage (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
1807	INTEGER	203193	-0.00907328034542253	-0.0133581191414401	-0.00478844154940499	3.32160542120761e-05	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
131492	DATE	254891/16988(271879)	0.0332474925659912	0.0174484545826792	0.0490475920013669	3.7164912472471e-05	LOGISTIC-BINARY	Date J44 first reported (other chronic obstructive pulmonary disease)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
20154	CONTINUOUS	158339	-0.0100616263801124	-0.0148649943240056	-0.00525825843621921	4.03516504664577e-05	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
26412	CONTINUOUS	230475	0.00838020764478354	0.00437136252956327	0.0123890527600038	4.18342345334757e-05	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
2867	INTEGER	67494	-0.0154208480031131	-0.0228262423378384	-0.00801545366838789	4.48043955166877e-05	LINEAR	Age started smoking in former smokers		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
4122	CONTINUOUS	91616	-0.0128457713645017	-0.0191455427677399	-0.00654599996126362	6.43126296402436e-05	LINEAR	Speed of sound through heel (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
131350	DATE	245849/26030(271879)	0.0266785796108676	0.013486201386029	0.0398719408530642	7.38731861677515e-05	LOGISTIC-BINARY	Date I48 first reported (atrial fibrillation and flutter)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
4104	CONTINUOUS	91598	-0.0126102664270986	-0.0188595821303468	-0.00636095072385039	7.65946916361244e-05	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4106	CONTINUOUS	91598	-0.0126097569394966	-0.0188590765100282	-0.00636043736896504	7.66466766596759e-05	LINEAR	"Heel bone mineral density (BMD) T-score, automated (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
47	INTEGER	270726	-0.00527637820964696	-0.00789309983398318	-0.00265965658531074	7.74865146147548e-05	LINEAR	Hand grip strength (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
4105	CONTINUOUS	91535	-0.0125804092068331	-0.0188287185013059	-0.00633209991236035	7.94394602664807e-05	LINEAR	Heel bone mineral density (BMD) (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
6177#100	CAT-MUL	43327/80041(123368)	-0.0248284595337437	-0.0372958985365428	-0.0123626719770619	9.48155386692216e-05	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
26410	CONTINUOUS	230475	0.00801792808267058	0.00398597153987351	0.0120498846254676	9.71802580911876e-05	LINEAR	Index of Multiple Deprivation (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
4079	INTEGER	256245	0.00757145917941201	0.00375540479910263	0.0113875135597214	0.000100768099123083	LINEAR	"Diastolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
23123	CONTINUOUS	266789	0.00562354158016047	0.00277904849759437	0.00846803466272658	0.000106715115190428	LINEAR	Arm fat percentage (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6138#100	CAT-MUL	218203/51154(269357)	0.0197028145663675	0.00968784076412449	0.0297184061776838	0.000115349313279107	LOGISTIC-BINARY	Qualifications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
137	INTEGER	271842	0.0137435513985888	0.00670353537837533	0.0207835674188024	0.000130067842229156	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
131964	DATE	256442/15437(271879)	0.031729514855654	0.0150965777001534	0.0483637229608092	0.000184817947541716	LOGISTIC-BINARY	Date M81 first reported (osteoporosis without pathological fracture)		2413	Health-related outcomes		First occurrences		First occurrences	2413	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders
20544#1	CAT-MUL	72534/936(73470)	-0.122654716074191	-0.187221112704968	-0.0581139818835668	0.000196006336416736	LOGISTIC-BINARY	Mental health problems ever diagnosed by a professional: Social anxiety or social phobia		100089	Online follow-up	136	Mental health	137	Mental distress	137	Online follow-up > Mental health > Mental distress
30710	CONTINUOUS	259096	0.00723472075824292	0.00342363046653836	0.0110458110499475	0.000198726742652345	LINEAR	C-reactive protein		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20023	INTEGER	270052	0.00669720418940991	0.00316161410508786	0.010232794273732	0.000205157834425976	LINEAR	Mean time to correctly identify matches		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
26413	CONTINUOUS	230475	0.00747955253432526	0.00351339243954141	0.0114457126291091	0.000218899151940469	LINEAR	Health score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
20195	INTEGER	97755	-0.0104004507406143	-0.0159420986582811	-0.00485880282294758	0.000234767096540584	LINEAR	Number of symbol digit matches attempted		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
4125	CONTINUOUS	91616	-0.0115643907433435	-0.0177914822229473	-0.00533729926373974	0.000272877127468246	LINEAR	"Heel bone mineral density (BMD) T-score, automated (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4123	CONTINUOUS	91616	-0.0115630809026434	-0.0177901768756426	-0.00533598492964432	0.000273317081378001	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
26411	CONTINUOUS	230475	0.0075096544145109	0.00346392136609906	0.0115553874629227	0.000274730375931332	LINEAR	Income score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
2443	CAT-SIN	257015/14231(271246)	0.0315602028303705	0.0145391124963714	0.0485821918446164	0.000279002757598779	LOGISTIC-BINARY	Diabetes diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
4100	CONTINUOUS	91598	0.0103998572085349	0.00478385234302667	0.0160158620740431	0.000284061491480247	LINEAR	Ankle spacing width (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
22033	INTEGER	209494	0.00790269481303885	0.00361992448560039	0.0121854651404773	0.000298562824070813	LINEAR	Summed days activity		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	54	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores
130814	DATE	202591/69288(271879)	0.0165472248092018	0.00750844000833716	0.0255865075102295	0.000333190642708219	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
132070	DATE	237395/34484(271879)	0.0208529371155132	0.0094303752017872	0.0322760615471224	0.000346205198963613	LOGISTIC-BINARY	Date N39 first reported (other disorders of urinary system)		2414	Health-related outcomes		First occurrences		First occurrences	2414	Health-related outcomes > First occurrences > Genitourinary system disorders
991	CAT-SIN	25672	0.0404467217133068	0.0182523625627359	0.0626410808638777	0.000354226330915536	ORDERED-LOGISTIC	Frequency of strenuous sports in last 4 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
4124	CONTINUOUS	91567	-0.0113014862945505	-0.0175274872292413	-0.00507548535985964	0.000374178130465385	LINEAR	Heel bone mineral density (BMD) (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
21001	CONTINUOUS	270918	0.00673295652953081	0.00300261772549235	0.0104632953335693	0.000403863184262378	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
6160#2	CAT-MUL	196267/74877(271144)	0.0153542267919283	0.00675373152188118	0.0239551329245618	0.000467007846285482	LOGISTIC-BINARY	Leisure/social activities: Pub or social club		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100061	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support
30700	CONTINUOUS	259517	-0.00553932696565913	-0.00864491348107904	-0.00243374045023922	0.000472480661583384	LINEAR	Creatinine		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20159	INTEGER	97755	-0.0099303787568782	-0.0155327066475894	-0.00432805086616706	0.000512662794175762	LINEAR	Number of symbol digit matches made correctly		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
404	INTEGER	270160	0.00626176465871637	0.00272296187870938	0.00980056743872335	0.000524252351176171	LINEAR	Duration to first press of snap-button in each round		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
104160	CAT-SIN	108672	-0.0286818346520277	-0.044891499441207	-0.0124721698628484	0.000525175870414536	ORDERED-LOGISTIC	Cabbage/kale intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
20256	CONTINUOUS	217051	0.00731099154358165	0.00316742436981579	0.0114545587173475	0.000543864697655888	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20230	INTEGER	96683	0.00965293401686847	0.00415613868646181	0.0151497293472751	0.000577802454710364	LINEAR	Duration to entering value		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
41246#1180	CAT-MUL	260075/50(260125)	0.486814640089824	0.209208297096143	0.763991393968155	0.000583188550514454	LOGISTIC-BINARY	Treatment speciality of consultant (recoded): Cardiothoracic transplantation		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
130708	DATE	246538/25341(271879)	0.0229531716493067	0.00985275439665153	0.0360542262918692	0.00059470979122341	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
30290	CONTINUOUS	259880	0.00671539539055301	0.00287861834194511	0.0105521724391609	0.000602603641253573	LINEAR	High light scatter reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2754	INTEGER	100917	-0.0104904346516398	-0.0165347415373817	-0.00444612776589793	0.000669858812458092	LINEAR	Age at first live birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
20258	CONTINUOUS	217051	0.0072150933473599	0.00305462135487142	0.0113755653398484	0.000676473871952642	LINEAR	FEV1/ FVC ratio Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20435	CAT-SIN	7883/29017(36900)	0.0431892864864343	0.0180124124938515	0.068376387982878	0.000774923818504791	LOGISTIC-BINARY	Difficulty concentrating during worst depression		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
6177#2	CAT-MUL	90570/32801(123371)	0.0225100443563881	0.00929199573847554	0.0357296374238349	0.00084496487788083	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
6162#1	CAT-MUL	56227/214510(270737)	-0.015768207842909	-0.0250793112640345	-0.00645749635389288	0.000902591375296491	LOGISTIC-BINARY	Types of transport used (excluding work): Car/motor vehicle		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
30200	CONTINUOUS	263728	0.00645421082674539	0.00264107997604727	0.0102673416774435	0.000908377231021671	LINEAR	Neutrophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
6138#1	CAT-MUL	189463/79894(269357)	-0.0141383955242663	-0.0224926653305766	-0.00578456282059745	0.000909713035231484	LOGISTIC-BINARY	Qualifications: College or University degree		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
914	INTEGER	145119	0.00869260372102184	0.0035546932129898	0.0138305142290539	0.000913368824222197	LINEAR	Duration of vigorous activity		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
20003#1140878098	CAT-MUL	271798/44(271842)	0.500566254011417	0.204438657784119	0.796596569604271	0.000920885433346318	LOGISTIC-BINARY	Treatment/medication code: betagan eye drops		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
3086	CONTINUOUS	22901	-0.0216434837144647	-0.0344702357088468	-0.00881673172008253	0.000943247201107908	LINEAR	"Speed of sound through heel, manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
130714	DATE	258189/13690(271879)	0.0292490920115059	0.0119030372515315	0.0465959496055756	0.000950254088956138	LOGISTIC-BINARY	Date E14 first reported (unspecified diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
23104	CONTINUOUS	266876	0.00633479764604917	0.00257558669403861	0.0100940085980597	0.000957272579500558	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
100017	CONTINUOUS	108681	-0.00985664504702475	-0.015717503546555	-0.00399578654749449	0.00098014401863874	LINEAR	Magnesium		100089	Online follow-up	100090	Diet by 24-hour recall	100098	Estimated nutrients yesterday	100098	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday
