varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
1807	INTEGER	202776	-0.0114132574653566	-0.015699765604946	-0.00712674932576718	1.80426662995274e-07	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
6150#100	CAT-MUL	84940/186496(271436)	-0.0223205847864673	-0.0307486574145255	-0.0138929871321576	2.09325811337984e-07	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
23110	CONTINUOUS	266763	-0.00705943516651442	-0.00973141427184037	-0.00438745606118847	2.24082556093956e-07	LINEAR	Impedance of arm (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
137	INTEGER	271840	0.0185807185603305	0.0115334906192268	0.0256279465014343	2.36722805374887e-07	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
131286	DATE	158549/113330(271879)	0.0211272910522196	0.0130839684623274	0.0291711486845453	2.63194535093409e-07	LOGISTIC-BINARY	Date I10 first reported (essential (primary) hypertension)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
30030	CONTINUOUS	263830	0.00811652785894658	0.00497782696190229	0.0112552287559909	4.01454833884274e-07	LINEAR	Haematocrit percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
130814	DATE	202591/69288(271879)	0.0232979438915841	0.0142575018768336	0.0323388448726951	4.39717038775251e-07	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
1960	CAT-SIN	155961/110323(266284)	0.0199728325938848	0.0121827983858315	0.0277633667578373	5.03433259697658e-07	LOGISTIC-BINARY	Fed-up feelings		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
50	CONTINUOUS	271211	-0.00677340061580253	-0.0094168066119452	-0.00412999461965986	5.11185862293713e-07	LINEAR	Standing height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
48	CONTINUOUS	271365	0.00845484492314196	0.00514150912947385	0.0117681807168101	5.69555418092666e-07	LINEAR	Waist circumference		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
6154#3	CAT-MUL	208648/60271(268919)	0.0232337871629849	0.0140955581111481	0.0323723126415689	6.2569093870771e-07	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn": Paracetamol		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
1845	INTEGER	101388	-0.00919697319476804	-0.0128356968127048	-0.00555824957683131	7.28493024296523e-07	LINEAR	Mother's age		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
30140	CONTINUOUS	263361	0.00958110446877768	0.00577232313988484	0.0133898857976705	8.21232710645116e-07	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
5255	CONTINUOUS	57096	0.0203455675823366	0.0121454068105642	0.028545728354109	1.15923845244616e-06	LINEAR	"Intra-ocular pressure, Goldmann-correlated (right)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100013	Eye measures	100015	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure
30150	CONTINUOUS	263361	-0.00940494368629496	-0.0132016838714532	-0.00560820350113673	1.20413618579908e-06	LINEAR	Eosinophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20003#2038460150	CAT-MUL	220395/51445(271840)	0.0239117813213928	0.0142529775836754	0.0335707939906499	1.2213309895479e-06	LOGISTIC-BINARY	Treatment/medication code: paracetamol		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
30870	CONTINUOUS	258997	0.00926960494089747	0.00552299611560127	0.0130162137661937	1.24011884026547e-06	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
131350	DATE	245849/26030(271879)	0.0321413872034571	0.0189539268976082	0.0453291482283497	1.77991578575221e-06	LOGISTIC-BINARY	Date I48 first reported (atrial fibrillation and flutter)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
2178	CAT-SIN	270826	0.0178480504281407	0.0105004649914646	0.0251956358648168	1.93222942958162e-06	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
30270	CONTINUOUS	259553	-0.00924433937485172	-0.0130714304069245	-0.00541724834277898	2.19911228571066e-06	LINEAR	Mean sphered cell volume		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1618	CAT-SIN	45737/92734(138471)	-0.0276432264277428	-0.0392688345031221	-0.0160189313516382	3.15174162731337e-06	LOGISTIC-BINARY	Alcohol usually taken with meals		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
20155	INTEGER	51776	0.0184661613257357	0.0106567597598392	0.0262755628916323	3.58409206960277e-06	LINEAR	Interval between previous point and current one in alphanumeric path (trail #2)		100089	Online follow-up	116	Cognitive function online	121	Trail making	121	Online follow-up > Cognitive function online > Trail making
30120	CONTINUOUS	263361	0.00894170714320974	0.00515207907316055	0.0127313352132589	3.75504491934669e-06	LINEAR	Lymphocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20153	CONTINUOUS	158339	-0.00483356695686761	-0.00692152836561747	-0.00274560554811775	5.70231027894624e-06	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30770	CONTINUOUS	257788	-0.0083406971758632	-0.0120621249115494	-0.00461926944017698	1.1193696843103e-05	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
6154#100	CAT-MUL	122922/145997(268919)	-0.0169911823292008	-0.0246112405180727	-0.00937156267110539	1.23983342891028e-05	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
131354	DATE	258506/13373(271879)	0.0391339661371504	0.0214469135768811	0.0568206321656295	1.44541162588087e-05	LOGISTIC-BINARY	Date I50 first reported (heart failure)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
20256	CONTINUOUS	217051	0.00914439995080227	0.00500039706501623	0.0132884028365883	1.52602802654268e-05	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3086	CONTINUOUS	22901	-0.0277741312774095	-0.0404261390028874	-0.0151221235519316	1.69345513315113e-05	LINEAR	"Speed of sound through heel, manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
135	INTEGER	271840	0.0157630190585342	0.00856510466320448	0.0229609334538639	1.76710720250977e-05	ORDERED-LOGISTIC	Number of self-reported non-cancer illnesses		100000	UK Biobank Assessment Centre	100071	Verbal interview	100074	Medical conditions	100074	UK Biobank Assessment Centre > Verbal interview > Medical conditions
131492	DATE	254891/16988(271879)	0.0343704664963718	0.0185741833108081	0.0501663926745404	2.00192301392198e-05	LOGISTIC-BINARY	Date J44 first reported (other chronic obstructive pulmonary disease)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
26416	CONTINUOUS	230475	0.00886525544195735	0.00479087504355307	0.0129396358403616	2.00324847194324e-05	LINEAR	Crime score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
130708	DATE	246538/25341(271879)	0.0282147408734073	0.015121665947069	0.0413076759927154	2.40334635368393e-05	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
41245#1070	CAT-MUL	231297/39649(270946)	0.0234333091769434	0.0125137497258271	0.0343530196522351	2.59860414434879e-05	LOGISTIC-BINARY	Main speciality of consultant (recoded): Cardiology		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
6150#4	CAT-MUL	194404/77032(271436)	0.0183415829840518	0.00976081924504609	0.0269226550899589	2.79681500013639e-05	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor: High blood pressure		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
3526	INTEGER	164661	-0.00981405853313663	-0.0144181237134895	-0.00520999335278381	2.94359107098685e-05	LINEAR	Mother's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
1940	CAT-SIN	186982/72696(259678)	0.0182696060673011	0.00963076468412222	0.0269087120694422	3.39921199392352e-05	LOGISTIC-BINARY	Irritability		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
131692	DATE	256496/15383(271879)	0.0344486644888911	0.0181479850939344	0.0507484590345625	3.43601736438557e-05	LOGISTIC-BINARY	Date K92 first reported (other diseases of digestive system)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
3083	CONTINUOUS	22901	-0.0263547420231738	-0.0388850701187187	-0.0138244139276288	3.75999043494226e-05	LINEAR	"Heel quantitative ultrasound index (QUI), manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30620	CONTINUOUS	259115	0.00760827618494097	0.00397600161700164	0.0112405507528803	4.03702365275734e-05	LINEAR	Alanine aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30010	CONTINUOUS	263830	0.00690151311450322	0.00360644714523867	0.0101965790837678	4.04153249557603e-05	LINEAR	Red blood cell (erythrocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
41244#100	CAT-MUL	145339/117779(263118)	0.0163238034406048	0.00847552341189548	0.0241725186413266	4.57239914287101e-05	LOGISTIC-BINARY	Intended management of patient (recoded): One or more nights hospital stay		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20157	CONTINUOUS	48713	0.0166987126669295	0.00862952398638954	0.0247679013474694	4.99698453238827e-05	LINEAR	Duration to complete alphanumeric path (trail #2)		100089	Online follow-up	116	Cognitive function online	121	Trail making	121	Online follow-up > Cognitive function online > Trail making
864	INTEGER	266931	0.0144439815105194	0.00746009358775926	0.0214278694332796	5.03962172546232e-05	ORDERED-LOGISTIC	Number of days/week walked 10+ minutes		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
20257	CONTINUOUS	217051	0.00857173132446766	0.00441030924165776	0.0127331534072776	5.41178600978832e-05	LINEAR	Forced vital capacity (FVC) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3084	CONTINUOUS	22901	-0.0256442309314094	-0.0381719256834475	-0.0131165361793713	6.03301956105733e-05	LINEAR	"Heel bone mineral density (BMD), manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
1920	CAT-SIN	143729/121585(265314)	0.0156986441295703	0.00798836620765464	0.0234093380314789	6.59271307312785e-05	LOGISTIC-BINARY	Mood swings		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
2080	CAT-SIN	263547	0.0148544795333546	0.00753592237207713	0.0221730366946321	6.93896224288108e-05	ORDERED-LOGISTIC	Frequency of tiredness / lethargy in last 2 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
24006	CONTINUOUS	247974	0.00790534094386546	0.00400316775116287	0.0118075141365681	7.16896683712379e-05	LINEAR	Particulate matter air pollution (pm2.5); 2010		100088	Additional exposures	113	Local environment	114	Residential air pollution	114	Additional exposures > Local environment > Residential air pollution
