varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
1697	CAT-SIN	267453	-0.0450150218972017	-0.0522887565653335	-0.03774128722907	7.20689607471933e-34	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
20150	CONTINUOUS	203826	-0.0191156769652745	-0.0222288226170739	-0.0160025313134751	2.39195312593437e-33	LINEAR	"Forced expiratory volume in 1-second (FEV1), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
23101	CONTINUOUS	266754	-0.014109621589367	-0.0164708193790503	-0.0117484237996837	1.12563709063705e-31	LINEAR	Whole body fat-free mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6150#100	CAT-MUL	84940/186496(271436)	-0.0503086785809039	-0.0587444649199413	-0.0418743025854823	1.43894240694586e-31	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
131286	DATE	158549/113330(271879)	0.0476207754317116	0.0395719709686763	0.0556709509067798	4.35906578966504e-31	LOGISTIC-BINARY	Date I10 first reported (essential (primary) hypertension)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
23102	CONTINUOUS	266777	-0.0139268297253818	-0.0162929261583964	-0.0115607332923672	8.79489251281655e-31	LINEAR	Whole body water mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30000	CONTINUOUS	263827	0.0220969095478236	0.0182944759839486	0.0258993431116986	4.77180169786444e-30	LINEAR	White blood cell (leukocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
6150#4	CAT-MUL	194404/77032(271436)	0.0477290570731854	0.0391421362905471	0.0563172776075489	1.23966237106062e-27	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor: High blood pressure		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
738	CAT-SIN	231740	-0.0407235877670975	-0.0480576696326241	-0.0333895059015708	1.36886497788874e-27	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
30640	CONTINUOUS	257954	0.0208053381539865	0.0169535796620685	0.0246570966459044	3.47294657012494e-26	LINEAR	Apolipoprotein B		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
130814	DATE	202591/69288(271879)	0.048128989262375	0.0390803401514096	0.0571790112307923	1.92278271347616e-25	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
23121	CONTINUOUS	266705	-0.0122588171073186	-0.0146111432381538	-0.00990649097648331	1.7321303209471e-24	LINEAR	Arm fat-free mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
26414	CONTINUOUS	230475	0.021071305274659	0.017019779291171	0.025122831258147	2.14544025709989e-24	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
23113	CONTINUOUS	266754	-0.012380088891408	-0.0148071517291942	-0.00995302605362191	1.57741160624778e-23	LINEAR	Leg fat-free mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23122	CONTINUOUS	266701	-0.01195897575035	-0.0143040065673992	-0.00961394493330065	1.6134732291827e-23	LINEAR	Arm predicted mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23114	CONTINUOUS	266754	-0.012271582999052	-0.0146827186060272	-0.00986044739207684	1.97229595257034e-23	LINEAR	Leg predicted mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30140	CONTINUOUS	263361	0.0193576447201921	0.0155486220666171	0.023166667373767	2.28673936052137e-23	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30870	CONTINUOUS	258997	0.0188514389271666	0.0151054145023256	0.0225974633520075	6.05807724504994e-23	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
23117	CONTINUOUS	266736	-0.0116518171342392	-0.0140913247066568	-0.00921230956182152	7.92562419395706e-21	LINEAR	Leg fat-free mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
46	INTEGER	270690	-0.0124126701407324	-0.0150230405104086	-0.00980229977105616	1.17238664259453e-20	LINEAR	Hand grip strength (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
23118	CONTINUOUS	266733	-0.0114958877001649	-0.0139190179373125	-0.00907275746301737	1.43381101954585e-20	LINEAR	Leg predicted mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30300	CONTINUOUS	259553	0.0178771814863764	0.0140669245606426	0.0216874384121101	3.74449928320808e-20	LINEAR	High light scatter reticulocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23115	CONTINUOUS	266749	0.0108412564260929	0.00852104219580338	0.0131614706563824	5.32160491751831e-20	LINEAR	Leg fat percentage (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23111	CONTINUOUS	266763	0.0108950404775495	0.00854396112205744	0.0132461198330416	1.06676790829955e-19	LINEAR	Leg fat percentage (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23126	CONTINUOUS	266647	-0.0109667460949662	-0.0133591501085381	-0.00857434208139418	2.61573935389266e-19	LINEAR	Arm predicted mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30250	CONTINUOUS	259553	0.01737832863487	0.0135864345232333	0.0211702227465068	2.66153808029054e-19	LINEAR	Reticulocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23125	CONTINUOUS	266657	-0.0108060897908086	-0.0132083908007621	-0.00840378878085508	1.18888849198757e-18	LINEAR	Arm fat-free mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30130	CONTINUOUS	263361	0.0161821891954338	0.0124892051531227	0.019875173237745	8.86932832010563e-18	LINEAR	Monocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2139	INTEGER	237025	-0.0170838859331205	-0.0209858757335769	-0.0131818961326641	9.43957863835569e-18	LINEAR	Age first had sexual intercourse		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100056	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
3064	INTEGER	246968	-0.0139661560231139	-0.0171646114896647	-0.0107677005565632	1.15198480942577e-17	LINEAR	Peak expiratory flow (PEF)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30290	CONTINUOUS	259553	0.0167244771888462	0.0128870867615495	0.0205618676161429	1.32454651191745e-17	LINEAR	High light scatter reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2178	CAT-SIN	270826	0.031848053491967	0.0245066574702841	0.0391894495136498	1.83824706771359e-17	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
137	INTEGER	271840	0.0300861584349973	0.0230409858473279	0.0371313310226666	5.71487178599838e-17	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
26412	CONTINUOUS	230475	0.0170981744969432	0.013085188047577	0.0211111609463093	6.81227970200334e-17	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
6177#100	CAT-MUL	43294/80007(123301)	-0.0526806219017281	-0.065158899669022	-0.0402056258899749	1.27695347860259e-16	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
135	INTEGER	271840	0.0298316316176112	0.0226376895130192	0.0370255737222031	4.34210644529322e-16	ORDERED-LOGISTIC	Number of self-reported non-cancer illnesses		100000	UK Biobank Assessment Centre	100071	Verbal interview	100074	Medical conditions	100074	UK Biobank Assessment Centre > Verbal interview > Medical conditions
23119	CONTINUOUS	266728	0.0118283614988167	0.00897266981132641	0.0146840531863069	4.74874536301725e-16	LINEAR	Arm fat percentage (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30240	CONTINUOUS	259553	0.0158111877233921	0.0119722457082675	0.0196501297385168	6.92166601513078e-16	LINEAR	Reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2754	INTEGER	100912	-0.0246726976308546	-0.0307165610391989	-0.0186288342225103	1.24505562783106e-15	LINEAR	Age at first live birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
1070	INTEGER	258756	0.0309008709187215	0.0232748208112157	0.0385269210262272	1.97341218441434e-15	ORDERED-LOGISTIC	Time spent watching television (TV)		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
6138#100	CAT-MUL	218063/51145(269208)	0.0404216422676361	0.0303959206840111	0.0504484956900497	2.74993040738388e-15	LOGISTIC-BINARY	Qualifications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
23123	CONTINUOUS	266687	0.011439263114869	0.00859412435864249	0.0142844018710955	3.2772571157158e-15	LINEAR	Arm fat percentage (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
26413	CONTINUOUS	230475	0.0158708547261466	0.0119005523755317	0.0198411570767614	4.71629585977644e-15	LINEAR	Health score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
6177#2	CAT-MUL	90722/32579(123301)	0.0528498861161603	0.0396037328087582	0.0660991757810778	5.31963369374469e-15	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
6138#1	CAT-MUL	189384/79824(269208)	-0.0330225142140652	-0.0413814360549608	-0.0246646776542075	9.6708526320399e-15	LOGISTIC-BINARY	Qualifications: College or University degree		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
845	INTEGER	188590	-0.03323721201151	-0.0416792313906755	-0.0247951926323446	1.18444625988446e-14	ORDERED-LOGISTIC	Age completed full time education		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
30780	CONTINUOUS	258735	0.0147660390486028	0.010935566667457	0.0185965114297486	4.18694303579486e-14	LINEAR	LDL direct		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1100	CAT-SIN	244510	-0.029625215106421	-0.037315558590789	-0.0219348716220531	4.31388649919516e-14	ORDERED-LOGISTIC	Drive faster than motorway speed limit		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
30770	CONTINUOUS	257788	-0.01413427329429	-0.0178560222811305	-0.0104125243074495	9.83632885517836e-14	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
6177#1	CAT-MUL	93182/30119(123301)	0.0516312951539562	0.0379842070707323	0.0652814731514996	1.21911530689507e-13	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Cholesterol lowering medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
26410	CONTINUOUS	230475	0.0152168108665257	0.0111805705700498	0.0192530511630016	1.48218636208774e-13	LINEAR	Index of Multiple Deprivation (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
4080	INTEGER	256015	0.0133419365439725	0.0097223681290705	0.0169615049588746	5.0406609865518e-13	LINEAR	"Systolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
47	INTEGER	270706	-0.00964204006454193	-0.0122589201386784	-0.00702515999040544	5.1502741591989e-13	LINEAR	Hand grip strength (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
20023	INTEGER	270030	0.0129926926054538	0.00945822650970013	0.0165271587012074	5.82553641840408e-13	LINEAR	Mean time to correctly identify matches		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
404	INTEGER	269992	0.0128424903851576	0.00930301827755531	0.01638196249276	1.15077053523793e-12	LINEAR	Duration to first press of snap-button in each round		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
30730	CONTINUOUS	259076	0.0129838583896082	0.0094031242877982	0.0165645924914181	1.18959600100671e-12	LINEAR	Gamma glutamyltransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
21001	CONTINUOUS	270906	0.0134389827781393	0.00970841242015008	0.0171695531361285	1.66189034323473e-12	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30020	CONTINUOUS	263830	0.0110041127727741	0.00794384827281397	0.0140643772727343	1.8236872980615e-12	LINEAR	Haemoglobin concentration		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3526	INTEGER	164661	-0.0164949828381292	-0.0211063223796173	-0.0118836432966411	2.37632726742075e-12	LINEAR	Mother's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
30120	CONTINUOUS	263361	0.0135276930246949	0.00973748415634222	0.0173179018930476	2.65186460921476e-12	LINEAR	Lymphocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20016	INTEGER	88078	-0.0413256512863808	-0.0529136853082402	-0.0297376172645214	2.74204406519704e-12	ORDERED-LOGISTIC	Fluid intelligence score		100000	UK Biobank Assessment Centre	100026	Cognitive function	100027	Fluid intelligence / reasoning	100027	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning
23104	CONTINUOUS	266777	0.0133791832481849	0.00961889898868031	0.0171394675076896	3.09575948357284e-12	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6154#100	CAT-MUL	122922/145997(268919)	-0.0271059961678965	-0.0347267251789878	-0.0194860096511768	3.13099089180355e-12	LOGISTIC-BINARY	"Medication for pain relief, constipation, heartburn"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
23099	CONTINUOUS	266620	0.0100780140721053	0.00722865302561689	0.0129273751185936	4.14978341575008e-12	LINEAR	Body fat percentage		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6153#1	CAT-MUL	126872/19895(146767)	0.0547475106859509	0.0392395888624795	0.0702588357457035	4.55900664786879e-12	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones": Cholesterol lowering medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20003#1140861958	CAT-MUL	239023/32817(271840)	0.0416398534806158	0.0297081357043633	0.0535725971913731	7.92586937744975e-12	LOGISTIC-BINARY	Treatment/medication code: simvastatin		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
26411	CONTINUOUS	230475	0.0140394111088687	0.00998932270895496	0.0180894995087825	1.0922029673599e-11	LINEAR	Income score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
130708	DATE	246538/25341(271879)	0.0447684122964118	0.0316666528283755	0.0578709490224608	2.12646583067899e-11	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
30030	CONTINUOUS	263830	0.0105641376412508	0.00742506126173079	0.0137032140207709	4.23122243288165e-11	LINEAR	Haematocrit percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1448-3	CAT-SIN	149039/262635	-999	-999	-999	5.01860888422939e-11	MULTINOMIAL-LOGISTIC	Bread type		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
630	INTEGER	271879	0.012115639248245	0.0084993356248693	0.0157319428716207	5.16168088185398e-11	LINEAR	Touchscreen duration		100000	UK Biobank Assessment Centre	100004	Procedural metrics	152	Process durations	152	UK Biobank Assessment Centre > Procedural metrics > Process durations
131492	DATE	254891/16988(271879)	0.0529017900576244	0.0371106223026521	0.068694018480808	5.17304431654228e-11	LOGISTIC-BINARY	Date J44 first reported (other chronic obstructive pulmonary disease)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
30760	CONTINUOUS	237412	-0.0120692939289654	-0.0157115793762216	-0.00842700848170909	8.33698728051032e-11	LINEAR	HDL cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
4105	CONTINUOUS	86061	-0.0211807484139355	-0.0276461661375524	-0.0147153306903186	1.36134005831971e-10	LINEAR	Heel bone mineral density (BMD) (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30090	CONTINUOUS	263824	0.0118136538393695	0.00818734543144953	0.0154399622472894	1.71537550785011e-10	LINEAR	Platelet crit		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3144	CONTINUOUS	156699	-0.0153089739549312	-0.0200240406184367	-0.0105939072914258	1.9749194250928e-10	LINEAR	"Heel Broadband ultrasound attenuation, direct entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4104	CONTINUOUS	86117	-0.020816455103304	-0.0272834676543873	-0.0143494425522206	2.82289474642174e-10	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4106	CONTINUOUS	86117	-0.0208148728844432	-0.0272818852842519	-0.0143478604846345	2.83164638287321e-10	LINEAR	"Heel bone mineral density (BMD) T-score, automated (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4124	CONTINUOUS	86057	-0.0206976963620299	-0.0271413673946429	-0.0142540253294168	3.07519091467007e-10	LINEAR	Heel bone mineral density (BMD) (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
3148	CONTINUOUS	156637	-0.0154010295272855	-0.0202030327957367	-0.0105990262588344	3.26470395236536e-10	LINEAR	Heel bone mineral density (BMD)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
1845	INTEGER	101388	-0.0116323258461109	-0.0152635032331213	-0.00800114845910043	3.42708241779576e-10	LINEAR	Mother's age		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
924	CAT-SIN	270172	-0.023676042571815	-0.031076437846148	-0.0162756472974819	3.58602117950855e-10	ORDERED-LOGISTIC	Usual walking pace		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
4103	CONTINUOUS	86117	-0.0208895150045081	-0.0274246845475996	-0.0143543454614167	3.74420718877925e-10	LINEAR	Speed of sound through heel (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30690	CONTINUOUS	259214	0.0119840586703363	0.00820781381417511	0.0157603035264975	4.97750146864843e-10	LINEAR	Cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
131374	DATE	263961/7918(271879)	0.0713557301112583	0.04879734831468	0.0939145660210866	5.65855197560293e-10	LOGISTIC-BINARY	Date I67 first reported (other cerebrovascular diseases)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
3147	CONTINUOUS	156711	-0.0151723690334197	-0.0199753668711864	-0.010369371195653	5.97599410536576e-10	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
