varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
46	INTEGER	270690	-0.00802167069163214	-0.010632339101573	-0.00541100228169124	1.72164965800518e-09	LINEAR	Hand grip strength (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
30140	CONTINUOUS	263361	0.0116905144519059	0.00788015882601553	0.0155008700777962	1.81939440924595e-09	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20153	CONTINUOUS	158339	-0.00635278039970074	-0.0084348834978434	-0.00427067730155807	2.2338990599369e-09	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30000	CONTINUOUS	263827	0.0115903531298115	0.00778677622849612	0.0153939300311269	2.33974371031069e-09	LINEAR	White blood cell (leukocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3063	CONTINUOUS	246968	-0.00837598656945098	-0.0112816108583893	-0.00547036228051262	1.60644504372659e-08	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20151	CONTINUOUS	203826	-0.00836192321012593	-0.0113851063886406	-0.00533874003161126	5.92798569305897e-08	LINEAR	"Forced vital capacity (FVC), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
26414	CONTINUOUS	230475	0.0109325361782652	0.0068849900402438	0.0149800823162866	1.19814165812561e-07	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
4080	INTEGER	256015	0.00975203835893426	0.00612953329857253	0.013374543419296	1.31863371544024e-07	LINEAR	"Systolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
2139	INTEGER	237025	-0.0101141146111253	-0.014016683620989	-0.00621154560126159	3.78561266065939e-07	LINEAR	Age first had sexual intercourse		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100056	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
6144#4	CAT-MUL	218755/52256(271011)	0.0243972102378877	0.0147528075025402	0.034042283119299	7.12492415421881e-07	LOGISTIC-BINARY	"Never eat eggs, dairy, wheat, sugar": Sugar or foods/drinks containing sugar		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
3062	CONTINUOUS	246968	-0.0068761280745766	-0.00972374479451158	-0.00402851135464161	2.21631610563085e-06	LINEAR	Forced vital capacity (FVC)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
6144#5	CAT-MUL	63253/207758(271011)	-0.0215826785082913	-0.0305744444225825	-0.0125914998560467	2.5434118766159e-06	LOGISTIC-BINARY	"Never eat eggs, dairy, wheat, sugar": I eat all of the above		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
30210	CONTINUOUS	263364	-0.00894526705967803	-0.0127466319986145	-0.00514390212074159	3.98703923059947e-06	LINEAR	Eosinophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3064	INTEGER	246968	-0.00747393705398752	-0.0106734364165353	-0.00427443769143973	4.68682092350776e-06	LINEAR	Peak expiratory flow (PEF)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
1697	CAT-SIN	267453	-0.0162985708364356	-0.023566347321755	-0.00903079435111624	1.10492808910357e-05	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
131374	DATE	263961/7918(271879)	0.0504245732221754	0.027884882578947	0.0729659194109246	1.16201514213164e-05	LOGISTIC-BINARY	Date I67 first reported (other cerebrovascular diseases)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
30130	CONTINUOUS	263361	0.00806065226695459	0.00436642900823895	0.0117548755256702	1.89848628547153e-05	LINEAR	Monocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
1618	CAT-SIN	45737/92734(138471)	-0.025381820720572	-0.0370290725918793	-0.0137358756823851	1.94209507403516e-05	LOGISTIC-BINARY	Alcohol usually taken with meals		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
738	CAT-SIN	231740	-0.0159353755069223	-0.0232664853425518	-0.00860426567129289	2.03958652118767e-05	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
30770	CONTINUOUS	257788	-0.00808105739204063	-0.0118030501536614	-0.00435906463041983	2.0872716836677e-05	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140921088	CAT-MUL	271779/61(271840)	0.54155073459165	0.29122691841175	0.791657670882842	2.21759162394943e-05	LOGISTIC-BINARY	Treatment/medication code: tridestra tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
1309	INTEGER	262286	0.0163540127277669	0.00874095835747824	0.0239670670980556	2.54836829797963e-05	ORDERED-LOGISTIC	Fresh fruit intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
1807	INTEGER	202776	-0.00920548453807593	-0.0134939902659826	-0.00491697881016922	2.58685394868331e-05	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
23119	CONTINUOUS	266728	0.00611167047394495	0.00325603645975057	0.00896730448813932	2.73244969019291e-05	LINEAR	Arm fat percentage (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6153#2	CAT-MUL	119335/27432(146767)	0.029026992780889	0.0154438096360149	0.0426118879027053	2.81208707368595e-05	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
4103	CONTINUOUS	86117	-0.013823468600705	-0.0203447539859338	-0.00730218321547618	3.26051017211572e-05	LINEAR	Speed of sound through heel (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
131492	DATE	254891/16988(271879)	0.0332474925659912	0.0174484545826793	0.049047592001367	3.71649124724709e-05	LOGISTIC-BINARY	Date J44 first reported (other chronic obstructive pulmonary disease)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
20154	CONTINUOUS	158339	-0.0100616263801124	-0.0148649943240056	-0.00525825843621922	4.03516504664571e-05	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
26412	CONTINUOUS	230475	0.00838020764478354	0.00437136252956327	0.0123890527600038	4.18342345334757e-05	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
5556-4	CAT-SIN	14061/25552	-999	-999	-999	6.29645891123347e-05	MULTINOMIAL-LOGISTIC	FI9 : concept interpolation		100000	UK Biobank Assessment Centre	100026	Cognitive function	100027	Fluid intelligence / reasoning	100027	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning
47	INTEGER	270706	-0.00529425148608854	-0.0079110888103106	-0.00267741416186648	7.33173971634022e-05	LINEAR	Hand grip strength (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
131350	DATE	245849/26030(271879)	0.0266785796108676	0.0134862013860291	0.0398719408530642	7.38731861677502e-05	LOGISTIC-BINARY	Date I48 first reported (atrial fibrillation and flutter)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
4079	INTEGER	256017	0.00769311759157265	0.00387548811386733	0.011510747069278	7.82861083267195e-05	LINEAR	"Diastolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
2867	INTEGER	67260	-0.0148871940751566	-0.0223058469122906	-0.00746854123802266	8.39138243162497e-05	LINEAR	Age started smoking in former smokers		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
6177#100	CAT-MUL	43294/80007(123301)	-0.0248678937140192	-0.0373395929673059	-0.0123978488722985	9.29268934267527e-05	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
26410	CONTINUOUS	230475	0.00801792808267058	0.00398597153987351	0.0120498846254676	9.71802580911876e-05	LINEAR	Index of Multiple Deprivation (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
23123	CONTINUOUS	266687	0.00565376210806416	0.00280878065152742	0.0084987435646009	9.82201429125646e-05	LINEAR	Arm fat percentage (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
4104	CONTINUOUS	86117	-0.0126743410685296	-0.0191277264896728	-0.00622095564738641	0.000118497531675905	LINEAR	"Heel quantitative ultrasound index (QUI), direct entry (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
4106	CONTINUOUS	86117	-0.0126720781451246	-0.0191254633869525	-0.00621869290329656	0.000118830325612687	LINEAR	"Heel bone mineral density (BMD) T-score, automated (left)"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
6138#100	CAT-MUL	218063/51145(269208)	0.0195557677121627	0.00953934872008051	0.0295727979303974	0.000129990017693698	LOGISTIC-BINARY	Qualifications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
137	INTEGER	271840	0.0137330078165752	0.00669298104000113	0.0207730345931492	0.00013162843802078	ORDERED-LOGISTIC	Number of treatments/medications taken		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
4105	CONTINUOUS	86061	-0.0125737642904816	-0.0190262387086594	-0.00612128987230376	0.000133879670005895	LINEAR	Heel bone mineral density (BMD) (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
30710	CONTINUOUS	258656	0.00736492869510219	0.00355053919599117	0.0111793181942132	0.000154132934346424	LINEAR	C-reactive protein		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
131964	DATE	256442/15437(271879)	0.031729514855654	0.0150965777001534	0.0483637229608092	0.000184817947541719	LOGISTIC-BINARY	Date M81 first reported (osteoporosis without pathological fracture)		2413	Health-related outcomes		First occurrences		First occurrences	2413	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders
20544#1	CAT-MUL	72534/936(73470)	-0.122654716074191	-0.187221112704968	-0.0581139818835678	0.000196006336416732	LOGISTIC-BINARY	Mental health problems ever diagnosed by a professional: Social anxiety or social phobia		100089	Online follow-up	136	Mental health	137	Mental distress	137	Online follow-up > Mental health > Mental distress
4100	CONTINUOUS	86117	0.0110139027448353	0.00521466354901848	0.0168131419406522	0.000197454435105701	LINEAR	Ankle spacing width (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
20023	INTEGER	270030	0.00669855673147262	0.00316284776423862	0.0102342656987066	0.000204651710799264	LINEAR	Mean time to correctly identify matches		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
26413	CONTINUOUS	230475	0.00747955253432526	0.00351339243954141	0.0114457126291091	0.00021889915194047	LINEAR	Health score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
26411	CONTINUOUS	230475	0.0075096544145109	0.00346392136609906	0.0115553874629227	0.000274730375931331	LINEAR	Income score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
2443	CAT-SIN	257015/14231(271246)	0.0315602028303705	0.0145391124963714	0.0485821918446163	0.000279002757598774	LOGISTIC-BINARY	Diabetes diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
991	CAT-SIN	25422	0.0410930180778485	0.0187899850381985	0.0633960511174985	0.000304435772868196	ORDERED-LOGISTIC	Frequency of strenuous sports in last 4 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
130814	DATE	202591/69288(271879)	0.0165472248092018	0.00750844000833717	0.0255865075102295	0.000333190642708218	LOGISTIC-BINARY	Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
132070	DATE	237395/34484(271879)	0.0208529371155132	0.00943037520178719	0.0322760615471224	0.000346205198963616	LOGISTIC-BINARY	Date N39 first reported (other disorders of urinary system)		2414	Health-related outcomes		First occurrences		First occurrences	2414	Health-related outcomes > First occurrences > Genitourinary system disorders
6177#2	CAT-MUL	90722/32579(123301)	0.0238384463664269	0.0105944938377184	0.0370840405655776	0.000419233252064413	LOGISTIC-BINARY	"Medication for cholesterol, blood pressure or diabetes": Blood pressure medication		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
21001	CONTINUOUS	270906	0.00670873123139379	0.00297826648361924	0.0104391959791683	0.000423963341062319	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30700	CONTINUOUS	259085	-0.00557309711333771	-0.00868137646287914	-0.00246481776379629	0.000441152893435953	LINEAR	Creatinine		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
6160#2	CAT-MUL	196367/74777(271144)	0.0154224258337934	0.00681860258742025	0.0240266618867715	0.000442775699432682	LOGISTIC-BINARY	Leisure/social activities: Pub or social club		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100061	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support
2754	INTEGER	100912	-0.0108212221050216	-0.0168660982815698	-0.00477634592847348	0.000450553661174102	LINEAR	Age at first live birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
4122	CONTINUOUS	86102	-0.0115158457561996	-0.0180226764920746	-0.00500901502032464	0.000523024284183498	LINEAR	Speed of sound through heel (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
20256	CONTINUOUS	217051	0.00731099154358165	0.00316742436981579	0.0114545587173475	0.000543864697655891	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30290	CONTINUOUS	259553	0.00675617406873941	0.00291706758364673	0.0105952805538321	0.000562299451642265	LINEAR	High light scatter reticulocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
41246#1180	CAT-MUL	260075/50(260125)	0.486814640089824	0.209208297096143	0.763991393968154	0.000583188550514447	LOGISTIC-BINARY	Treatment speciality of consultant (recoded): Cardiothoracic transplantation		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
130708	DATE	246538/25341(271879)	0.0229531716493067	0.00985275439665153	0.0360542262918692	0.000594709791223408	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
404	INTEGER	269992	0.00616239594632704	0.00262169872294249	0.00970309316971159	0.000646802732601218	LINEAR	Duration to first press of snap-button in each round		100000	UK Biobank Assessment Centre	100026	Cognitive function	100032	Reaction time	100032	UK Biobank Assessment Centre > Cognitive function > Reaction time
22033	INTEGER	208538	0.00746861300347801	0.00317669066642386	0.0117605353405322	0.000648175921810336	LINEAR	Summed days activity		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	54	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores
2654-7	CAT-SIN	49097/145395	-999	-999	-999	0.000658119503865671	MULTINOMIAL-LOGISTIC	Non-butter spread type details		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
20258	CONTINUOUS	217051	0.0072150933473599	0.00305462135487142	0.0113755653398484	0.000676473871952639	LINEAR	FEV1/ FVC ratio Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
5256	CONTINUOUS	57096	-0.0139012799366673	-0.0219848248639143	-0.00581773500942026	0.000750479890004396	LINEAR	Corneal hysteresis (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100013	Eye measures	100015	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure
20435	CAT-SIN	7883/29017(36900)	0.0431892864864343	0.0180124124938515	0.068376387982878	0.000774923818504791	LOGISTIC-BINARY	Difficulty concentrating during worst depression		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
914	INTEGER	144198	0.00881874404901357	0.00366268938986182	0.0139747987081653	0.000801679985837177	LINEAR	Duration of vigorous activity		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
30200	CONTINUOUS	263364	0.00652004914265041	0.00270414103037943	0.0103359572549214	0.000811424839299522	LINEAR	Neutrophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
6162#1	CAT-MUL	56192/214389(270581)	-0.0158469403713856	-0.0251608656794013	-0.00653340803886425	0.000853563810146298	LOGISTIC-BINARY	Types of transport used (excluding work): Car/motor vehicle		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
23104	CONTINUOUS	266777	0.0063715514790624	0.00261150149156051	0.0101316014665643	0.000896270750240929	LINEAR	Body mass index (BMI)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20003#1140878098	CAT-MUL	271796/44(271840)	0.500579222432301	0.204455195828903	0.796605044087347	0.000920451213481802	LOGISTIC-BINARY	Treatment/medication code: betagan eye drops		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
3086	CONTINUOUS	22901	-0.0216434837144647	-0.0344702357088468	-0.00881673172008253	0.000943247201107907	LINEAR	"Speed of sound through heel, manual entry"		100000	UK Biobank Assessment Centre	100006	Physical measures	100018	Bone-densitometry of heel	100018	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
130714	DATE	258189/13690(271879)	0.0292490920115059	0.0119030372515315	0.0465959496055755	0.000950254088956143	LOGISTIC-BINARY	Date E14 first reported (unspecified diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
130868	DATE	246050/25829(271879)	0.0217015510446879	0.00879069727648536	0.034612942923499	0.000986306898680034	LOGISTIC-BINARY	Date F17 first reported (mental and behavioural disorders due to use of tobacco)		2405	Health-related outcomes		First occurrences		First occurrences	2405	Health-related outcomes > First occurrences > Mental and behavioural disorders
41250#3000	CAT-MUL	258508/11876(270384)	0.0312949330894657	0.0126342135271734	0.0499567260263873	0.0010130465401142	LOGISTIC-BINARY	Methods of discharge from hospital (recoded): Patient death		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
6138#1	CAT-MUL	189384/79824(269208)	-0.014007640566636	-0.0223650799874496	-0.00565063572445427	0.00101934431942686	LOGISTIC-BINARY	Qualifications: College or University degree		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100063	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
20003#1140860696	CAT-MUL	263865/7975(271840)	0.0374167681504025	0.0150257157858862	0.0598087706776833	0.00105601839603419	LOGISTIC-BINARY	Treatment/medication code: lisinopril		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
2178	CAT-SIN	270826	0.0122561584326678	0.00491087615052841	0.0196014407148072	0.0010763997017205	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
